Cache directory: /opt/app-root/src/.cache/autoresearch

Data: all 6543 shards already downloaded at /opt/app-root/src/.cache/autoresearch/data

Tokenizer: already trained at /opt/app-root/src/.cache/autoresearch/tokenizer

Done! Ready to train.
Cloning into '/workspace'...
Switched to a new branch 'autoresearch/mar12'
branch 'autoresearch/mar12' set up to track 'origin/autoresearch/mar12'.
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.203258e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011148 | lrm: 1.00 | dt: 40661ms | tok/sec: 12,893 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.881083 | lrm: 1.00 | dt: 498ms | tok/sec: 1,053,754 | mfu: 12.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.488496 | lrm: 1.00 | dt: 425ms | tok/sec: 1,234,497 | mfu: 15.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.041101 | lrm: 1.00 | dt: 426ms | tok/sec: 1,230,302 | mfu: 15.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.661490 | lrm: 1.00 | dt: 428ms | tok/sec: 1,223,895 | mfu: 14.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.335900 | lrm: 1.00 | dt: 428ms | tok/sec: 1,225,443 | mfu: 14.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.077340 | lrm: 1.00 | dt: 428ms | tok/sec: 1,224,605 | mfu: 14.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864666 | lrm: 1.00 | dt: 429ms | tok/sec: 1,222,004 | mfu: 14.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.683639 | lrm: 1.00 | dt: 430ms | tok/sec: 1,218,194 | mfu: 14.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.529093 | lrm: 1.00 | dt: 429ms | tok/sec: 1,222,364 | mfu: 14.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.396704 | lrm: 1.00 | dt: 429ms | tok/sec: 1,221,332 | mfu: 14.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.287087 | lrm: 1.00 | dt: 428ms | tok/sec: 1,225,333 | mfu: 14.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.189140 | lrm: 1.00 | dt: 431ms | tok/sec: 1,215,879 | mfu: 14.8% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 6.099682 | lrm: 1.00 | dt: 429ms | tok/sec: 1,221,038 | mfu: 14.8% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 6.024178 | lrm: 1.00 | dt: 429ms | tok/sec: 1,220,739 | mfu: 14.8% | epoch: 1 | remaining: 298s    
step 00015 (0.6%) | loss: 5.953370 | lrm: 1.00 | dt: 429ms | tok/sec: 1,221,307 | mfu: 14.9% | epoch: 1 | remaining: 298s    
step 00016 (0.7%) | loss: 5.892564 | lrm: 1.00 | dt: 431ms | tok/sec: 1,217,772 | mfu: 14.8% | epoch: 1 | remaining: 297s    
step 00017 (0.9%) | loss: 5.835254 | lrm: 1.00 | dt: 431ms | tok/sec: 1,215,954 | mfu: 14.8% | epoch: 1 | remaining: 297s    
step 00018 (1.0%) | loss: 5.782859 | lrm: 1.00 | dt: 429ms | tok/sec: 1,221,246 | mfu: 14.9% | epoch: 1 | remaining: 297s    
step 00019 (1.1%) | loss: 5.733513 | lrm: 1.00 | dt: 429ms | tok/sec: 1,223,354 | mfu: 14.9% | epoch: 1 | remaining: 296s    
step 00020 (1.3%) | loss: 5.689723 | lrm: 1.00 | dt: 432ms | tok/sec: 1,213,297 | mfu: 14.8% | epoch: 1 | remaining: 296s    
step 00021 (1.4%) | loss: 5.649096 | lrm: 1.00 | dt: 431ms | tok/sec: 1,217,176 | mfu: 14.8% | epoch: 1 | remaining: 295s    
step 00022 (1.6%) | loss: 5.611365 | lrm: 1.00 | dt: 430ms | tok/sec: 1,218,781 | mfu: 14.8% | epoch: 1 | remaining: 295s    
step 00023 (1.7%) | loss: 5.572401 | lrm: 1.00 | dt: 429ms | tok/sec: 1,221,136 | mfu: 14.8% | epoch: 1 | remaining: 294s    
step 00024 (1.9%) | loss: 5.535576 | lrm: 1.00 | dt: 433ms | tok/sec: 1,211,937 | mfu: 14.7% | epoch: 1 | remaining: 294s    
step 00559 (79.4%) | loss: 3.056394 | lrm: 0.41 | dt: 436ms | tok/sec: 1,201,147 | mfu: 14.6% | epoch: 1 | remaining: 61s    
step 00560 (79.6%) | loss: 3.055817 | lrm: 0.41 | dt: 435ms | tok/sec: 1,204,164 | mfu: 14.6% | epoch: 1 | remaining: 61s    
step 00561 (79.7%) | loss: 3.057853 | lrm: 0.41 | dt: 437ms | tok/sec: 1,199,343 | mfu: 14.6% | epoch: 1 | remaining: 60s    
step 00562 (79.9%) | loss: 3.053809 | lrm: 0.40 | dt: 436ms | tok/sec: 1,203,402 | mfu: 14.6% | epoch: 1 | remaining: 60s    
step 00563 (80.0%) | loss: 3.053486 | lrm: 0.40 | dt: 437ms | tok/sec: 1,198,473 | mfu: 14.6% | epoch: 1 | remaining: 60s    
step 00564 (80.1%) | loss: 3.057433 | lrm: 0.40 | dt: 436ms | tok/sec: 1,202,962 | mfu: 14.6% | epoch: 1 | remaining: 59s    
step 00565 (80.3%) | loss: 3.059151 | lrm: 0.39 | dt: 437ms | tok/sec: 1,198,528 | mfu: 14.6% | epoch: 1 | remaining: 59s    
step 00566 (80.4%) | loss: 3.057511 | lrm: 0.39 | dt: 475ms | tok/sec: 1,102,854 | mfu: 13.4% | epoch: 1 | remaining: 58s    
step 00567 (80.6%) | loss: 3.055458 | lrm: 0.39 | dt: 437ms | tok/sec: 1,200,856 | mfu: 14.6% | epoch: 1 | remaining: 58s    
step 00568 (80.7%) | loss: 3.055557 | lrm: 0.39 | dt: 436ms | tok/sec: 1,202,793 | mfu: 14.6% | epoch: 1 | remaining: 57s    
step 00569 (80.9%) | loss: 3.054945 | lrm: 0.38 | dt: 438ms | tok/sec: 1,196,966 | mfu: 14.6% | epoch: 1 | remaining: 57s    
step 00570 (81.0%) | loss: 3.052736 | lrm: 0.38 | dt: 436ms | tok/sec: 1,201,232 | mfu: 14.6% | epoch: 1 | remaining: 56s    
step 00571 (81.2%) | loss: 3.047738 | lrm: 0.38 | dt: 437ms | tok/sec: 1,200,795 | mfu: 14.6% | epoch: 1 | remaining: 56s    
step 00572 (81.3%) | loss: 3.045645 | lrm: 0.37 | dt: 436ms | tok/sec: 1,202,019 | mfu: 14.6% | epoch: 1 | remaining: 56s    
step 00573 (81.5%) | loss: 3.048255 | lrm: 0.37 | dt: 436ms | tok/sec: 1,203,313 | mfu: 14.6% | epoch: 1 | remaining: 55s    
step 00574 (81.6%) | loss: 3.054483 | lrm: 0.37 | dt: 438ms | tok/sec: 1,198,332 | mfu: 14.6% | epoch: 1 | remaining: 55s    
step 00575 (81.8%) | loss: 3.051930 | lrm: 0.36 | dt: 435ms | tok/sec: 1,204,633 | mfu: 14.6% | epoch: 1 | remaining: 54s    
step 00576 (81.9%) | loss: 3.054086 | lrm: 0.36 | dt: 437ms | tok/sec: 1,198,939 | mfu: 14.6% | epoch: 1 | remaining: 54s    
step 00577 (82.1%) | loss: 3.053408 | lrm: 0.36 | dt: 436ms | tok/sec: 1,203,157 | mfu: 14.6% | epoch: 1 | remaining: 53s    
step 00578 (82.2%) | loss: 3.051012 | lrm: 0.36 | dt: 438ms | tok/sec: 1,197,464 | mfu: 14.6% | epoch: 1 | remaining: 53s    
step 00579 (82.3%) | loss: 3.054187 | lrm: 0.35 | dt: 435ms | tok/sec: 1,205,432 | mfu: 14.7% | epoch: 1 | remaining: 53s    
step 00580 (82.5%) | loss: 3.052735 | lrm: 0.35 | dt: 437ms | tok/sec: 1,200,786 | mfu: 14.6% | epoch: 1 | remaining: 52s    
step 00581 (82.6%) | loss: 3.051056 | lrm: 0.35 | dt: 436ms | tok/sec: 1,203,714 | mfu: 14.6% | epoch: 1 | remaining: 52s    
step 00582 (82.8%) | loss: 3.048352 | lrm: 0.34 | dt: 438ms | tok/sec: 1,196,250 | mfu: 14.5% | epoch: 1 | remaining: 51s    
step 00583 (82.9%) | loss: 3.045702 | lrm: 0.34 | dt: 436ms | tok/sec: 1,201,844 | mfu: 14.6% | epoch: 1 | remaining: 51s    
step 00584 (83.1%) | loss: 3.043065 | lrm: 0.34 | dt: 436ms | tok/sec: 1,201,308 | mfu: 14.6% | epoch: 1 | remaining: 50s    
step 00585 (83.2%) | loss: 3.042240 | lrm: 0.34 | dt: 437ms | tok/sec: 1,198,716 | mfu: 14.6% | epoch: 1 | remaining: 50s    
step 00586 (83.4%) | loss: 3.040327 | lrm: 0.33 | dt: 437ms | tok/sec: 1,200,898 | mfu: 14.6% | epoch: 1 | remaining: 49s    
step 00587 (83.5%) | loss: 3.038788 | lrm: 0.33 | dt: 438ms | tok/sec: 1,197,656 | mfu: 14.6% | epoch: 1 | remaining: 49s    
step 00588 (83.7%) | loss: 3.035922 | lrm: 0.33 | dt: 436ms | tok/sec: 1,201,998 | mfu: 14.6% | epoch: 1 | remaining: 49s    
step 00589 (83.8%) | loss: 3.037484 | lrm: 0.32 | dt: 438ms | tok/sec: 1,197,664 | mfu: 14.6% | epoch: 1 | remaining: 48s    
step 00590 (83.9%) | loss: 3.041158 | lrm: 0.32 | dt: 438ms | tok/sec: 1,197,140 | mfu: 14.6% | epoch: 1 | remaining: 48s    
step 00591 (84.1%) | loss: 3.041067 | lrm: 0.32 | dt: 437ms | tok/sec: 1,200,575 | mfu: 14.6% | epoch: 1 | remaining: 47s    
step 00592 (84.2%) | loss: 3.039292 | lrm: 0.32 | dt: 439ms | tok/sec: 1,193,667 | mfu: 14.5% | epoch: 1 | remaining: 47s    
step 00593 (84.4%) | loss: 3.042535 | lrm: 0.31 | dt: 438ms | tok/sec: 1,198,356 | mfu: 14.6% | epoch: 1 | remaining: 46s    
step 00594 (84.5%) | loss: 3.041652 | lrm: 0.31 | dt: 436ms | tok/sec: 1,201,632 | mfu: 14.6% | epoch: 1 | remaining: 46s    
step 00595 (84.7%) | loss: 3.040983 | lrm: 0.31 | dt: 438ms | tok/sec: 1,197,205 | mfu: 14.6% | epoch: 1 | remaining: 46s    
step 00596 (84.8%) | loss: 3.042559 | lrm: 0.30 | dt: 435ms | tok/sec: 1,203,943 | mfu: 14.6% | epoch: 1 | remaining: 45s    
step 00597 (85.0%) | loss: 3.038009 | lrm: 0.30 | dt: 438ms | tok/sec: 1,198,162 | mfu: 14.6% | epoch: 1 | remaining: 45s    
step 00598 (85.1%) | loss: 3.036292 | lrm: 0.30 | dt: 436ms | tok/sec: 1,202,943 | mfu: 14.6% | epoch: 1 | remaining: 44s    
step 00599 (85.3%) | loss: 3.034240 | lrm: 0.29 | dt: 436ms | tok/sec: 1,202,880 | mfu: 14.6% | epoch: 1 | remaining: 44s    
step 00600 (85.4%) | loss: 3.035648 | lrm: 0.29 | dt: 436ms | tok/sec: 1,202,180 | mfu: 14.6% | epoch: 1 | remaining: 43s    
step 00601 (85.5%) | loss: 3.031713 | lrm: 0.29 | dt: 435ms | tok/sec: 1,204,464 | mfu: 14.6% | epoch: 1 | remaining: 43s    
step 00602 (85.7%) | loss: 3.028184 | lrm: 0.29 | dt: 438ms | tok/sec: 1,196,982 | mfu: 14.6% | epoch: 1 | remaining: 42s    
step 00603 (85.8%) | loss: 3.027218 | lrm: 0.28 | dt: 436ms | tok/sec: 1,203,791 | mfu: 14.6% | epoch: 1 | remaining: 42s    
step 00604 (86.0%) | loss: 3.027726 | lrm: 0.28 | dt: 437ms | tok/sec: 1,199,522 | mfu: 14.6% | epoch: 1 | remaining: 42s    
step 00605 (86.1%) | loss: 3.025064 | lrm: 0.28 | dt: 437ms | tok/sec: 1,200,771 | mfu: 14.6% | epoch: 1 | remaining: 41s    
step 00606 (86.3%) | loss: 3.025701 | lrm: 0.27 | dt: 435ms | tok/sec: 1,204,431 | mfu: 14.6% | epoch: 1 | remaining: 41s    
step 00607 (86.4%) | loss: 3.025958 | lrm: 0.27 | dt: 438ms | tok/sec: 1,197,614 | mfu: 14.6% | epoch: 1 | remaining: 40s    
step 00608 (86.6%) | loss: 3.024665 | lrm: 0.27 | dt: 437ms | tok/sec: 1,200,914 | mfu: 14.6% | epoch: 1 | remaining: 40s    
step 00609 (86.7%) | loss: 3.021640 | lrm: 0.27 | dt: 437ms | tok/sec: 1,198,909 | mfu: 14.6% | epoch: 1 | remaining: 39s    
step 00610 (86.9%) | loss: 3.023626 | lrm: 0.26 | dt: 438ms | tok/sec: 1,196,274 | mfu: 14.5% | epoch: 1 | remaining: 39s    
step 00611 (87.0%) | loss: 3.024802 | lrm: 0.26 | dt: 436ms | tok/sec: 1,202,898 | mfu: 14.6% | epoch: 1 | remaining: 39s    
step 00612 (87.1%) | loss: 3.022022 | lrm: 0.26 | dt: 438ms | tok/sec: 1,196,909 | mfu: 14.6% | epoch: 1 | remaining: 38s    
step 00613 (87.3%) | loss: 3.019252 | lrm: 0.25 | dt: 438ms | tok/sec: 1,197,528 | mfu: 14.6% | epoch: 1 | remaining: 38s    
step 00614 (87.4%) | loss: 3.018798 | lrm: 0.25 | dt: 436ms | tok/sec: 1,202,598 | mfu: 14.6% | epoch: 1 | remaining: 37s    
step 00615 (87.6%) | loss: 3.020345 | lrm: 0.25 | dt: 438ms | tok/sec: 1,195,946 | mfu: 14.5% | epoch: 1 | remaining: 37s    
step 00616 (87.7%) | loss: 3.017511 | lrm: 0.25 | dt: 436ms | tok/sec: 1,202,672 | mfu: 14.6% | epoch: 1 | remaining: 36s    
step 00617 (87.9%) | loss: 3.017427 | lrm: 0.24 | dt: 437ms | tok/sec: 1,198,995 | mfu: 14.6% | epoch: 1 | remaining: 36s    
step 00618 (88.0%) | loss: 3.018633 | lrm: 0.24 | dt: 437ms | tok/sec: 1,201,116 | mfu: 14.6% | epoch: 1 | remaining: 35s    
step 00619 (88.2%) | loss: 3.017942 | lrm: 0.24 | dt: 435ms | tok/sec: 1,204,276 | mfu: 14.6% | epoch: 1 | remaining: 35s    
step 00620 (88.3%) | loss: 3.018954 | lrm: 0.23 | dt: 437ms | tok/sec: 1,198,757 | mfu: 14.6% | epoch: 1 | remaining: 35s    
step 00621 (88.5%) | loss: 3.018062 | lrm: 0.23 | dt: 436ms | tok/sec: 1,201,443 | mfu: 14.6% | epoch: 1 | remaining: 34s    
step 00622 (88.6%) | loss: 3.021906 | lrm: 0.23 | dt: 437ms | tok/sec: 1,200,690 | mfu: 14.6% | epoch: 1 | remaining: 34s    
step 00623 (88.7%) | loss: 3.020016 | lrm: 0.23 | dt: 437ms | tok/sec: 1,198,878 | mfu: 14.6% | epoch: 1 | remaining: 33s    
step 00624 (88.9%) | loss: 3.018632 | lrm: 0.22 | dt: 435ms | tok/sec: 1,204,527 | mfu: 14.6% | epoch: 1 | remaining: 33s    
step 00625 (89.0%) | loss: 3.017532 | lrm: 0.22 | dt: 437ms | tok/sec: 1,198,377 | mfu: 14.6% | epoch: 1 | remaining: 32s    
step 00626 (89.2%) | loss: 3.019193 | lrm: 0.22 | dt: 436ms | tok/sec: 1,202,822 | mfu: 14.6% | epoch: 1 | remaining: 32s    
step 00627 (89.3%) | loss: 3.020231 | lrm: 0.21 | dt: 437ms | tok/sec: 1,199,827 | mfu: 14.6% | epoch: 1 | remaining: 32s    
step 00628 (89.5%) | loss: 3.016627 | lrm: 0.21 | dt: 437ms | tok/sec: 1,200,000 | mfu: 14.6% | epoch: 1 | remaining: 31s    
step 00629 (89.6%) | loss: 3.014571 | lrm: 0.21 | dt: 436ms | tok/sec: 1,201,763 | mfu: 14.6% | epoch: 1 | remaining: 31s    
step 00630 (89.8%) | loss: 3.014877 | lrm: 0.20 | dt: 438ms | tok/sec: 1,195,738 | mfu: 14.5% | epoch: 1 | remaining: 30s    
step 00631 (89.9%) | loss: 3.013765 | lrm: 0.20 | dt: 437ms | tok/sec: 1,198,974 | mfu: 14.6% | epoch: 1 | remaining: 30s    
step 00632 (90.1%) | loss: 3.013100 | lrm: 0.20 | dt: 437ms | tok/sec: 1,201,083 | mfu: 14.6% | epoch: 1 | remaining: 29s    
step 00633 (90.2%) | loss: 3.009932 | lrm: 0.20 | dt: 438ms | tok/sec: 1,196,941 | mfu: 14.6% | epoch: 1 | remaining: 29s    
step 00634 (90.4%) | loss: 3.010417 | lrm: 0.19 | dt: 435ms | tok/sec: 1,203,955 | mfu: 14.6% | epoch: 1 | remaining: 29s    
step 00635 (90.5%) | loss: 3.010739 | lrm: 0.19 | dt: 437ms | tok/sec: 1,199,406 | mfu: 14.6% | epoch: 1 | remaining: 28s    
step 00636 (90.6%) | loss: 3.011243 | lrm: 0.19 | dt: 435ms | tok/sec: 1,206,053 | mfu: 14.7% | epoch: 1 | remaining: 28s    
step 00637 (90.8%) | loss: 3.008596 | lrm: 0.18 | dt: 437ms | tok/sec: 1,198,996 | mfu: 14.6% | epoch: 1 | remaining: 27s    
step 00638 (90.9%) | loss: 3.006852 | lrm: 0.18 | dt: 438ms | tok/sec: 1,198,287 | mfu: 14.6% | epoch: 1 | remaining: 27s    
step 00639 (91.1%) | loss: 3.007831 | lrm: 0.18 | dt: 436ms | tok/sec: 1,202,190 | mfu: 14.6% | epoch: 1 | remaining: 26s    
step 00640 (91.2%) | loss: 3.006903 | lrm: 0.18 | dt: 436ms | tok/sec: 1,201,822 | mfu: 14.6% | epoch: 1 | remaining: 26s    
step 00641 (91.4%) | loss: 3.008034 | lrm: 0.17 | dt: 435ms | tok/sec: 1,204,496 | mfu: 14.6% | epoch: 1 | remaining: 25s    
step 00642 (91.5%) | loss: 3.006728 | lrm: 0.17 | dt: 438ms | tok/sec: 1,196,154 | mfu: 14.5% | epoch: 1 | remaining: 25s    
step 00643 (91.7%) | loss: 3.007736 | lrm: 0.17 | dt: 436ms | tok/sec: 1,203,295 | mfu: 14.6% | epoch: 1 | remaining: 25s    
step 00644 (91.8%) | loss: 3.002508 | lrm: 0.16 | dt: 437ms | tok/sec: 1,199,331 | mfu: 14.6% | epoch: 1 | remaining: 24s    
step 00645 (92.0%) | loss: 3.001540 | lrm: 0.16 | dt: 437ms | tok/sec: 1,198,948 | mfu: 14.6% | epoch: 1 | remaining: 24s    
step 00646 (92.1%) | loss: 3.000886 | lrm: 0.16 | dt: 435ms | tok/sec: 1,203,947 | mfu: 14.6% | epoch: 1 | remaining: 23s    
step 00647 (92.2%) | loss: 3.002532 | lrm: 0.16 | dt: 437ms | tok/sec: 1,198,783 | mfu: 14.6% | epoch: 1 | remaining: 23s    
step 00648 (92.4%) | loss: 3.003055 | lrm: 0.15 | dt: 435ms | tok/sec: 1,204,354 | mfu: 14.6% | epoch: 1 | remaining: 22s    
step 00649 (92.5%) | loss: 3.005718 | lrm: 0.15 | dt: 437ms | tok/sec: 1,198,812 | mfu: 14.6% | epoch: 1 | remaining: 22s    
step 00650 (92.7%) | loss: 3.003293 | lrm: 0.15 | dt: 437ms | tok/sec: 1,198,623 | mfu: 14.6% | epoch: 1 | remaining: 22s    
step 00651 (92.8%) | loss: 3.002763 | lrm: 0.14 | dt: 435ms | tok/sec: 1,204,566 | mfu: 14.6% | epoch: 1 | remaining: 21s    
step 00652 (93.0%) | loss: 3.001140 | lrm: 0.14 | dt: 439ms | tok/sec: 1,194,786 | mfu: 14.5% | epoch: 1 | remaining: 21s    
step 00653 (93.1%) | loss: 2.997916 | lrm: 0.14 | dt: 436ms | tok/sec: 1,203,163 | mfu: 14.6% | epoch: 1 | remaining: 20s    
step 00654 (93.3%) | loss: 2.998582 | lrm: 0.13 | dt: 437ms | tok/sec: 1,198,882 | mfu: 14.6% | epoch: 1 | remaining: 20s    
step 00655 (93.4%) | loss: 2.996849 | lrm: 0.13 | dt: 437ms | tok/sec: 1,199,128 | mfu: 14.6% | epoch: 1 | remaining: 19s    
step 00656 (93.6%) | loss: 2.992201 | lrm: 0.13 | dt: 436ms | tok/sec: 1,202,485 | mfu: 14.6% | epoch: 1 | remaining: 19s    
step 00657 (93.7%) | loss: 2.997195 | lrm: 0.13 | dt: 438ms | tok/sec: 1,197,575 | mfu: 14.6% | epoch: 1 | remaining: 18s    
step 00658 (93.8%) | loss: 2.995748 | lrm: 0.12 | dt: 436ms | tok/sec: 1,203,440 | mfu: 14.6% | epoch: 1 | remaining: 18s    
step 00659 (94.0%) | loss: 2.995606 | lrm: 0.12 | dt: 437ms | tok/sec: 1,198,526 | mfu: 14.6% | epoch: 1 | remaining: 18s    
step 00660 (94.1%) | loss: 2.996708 | lrm: 0.12 | dt: 437ms | tok/sec: 1,200,023 | mfu: 14.6% | epoch: 1 | remaining: 17s    
step 00661 (94.3%) | loss: 2.997955 | lrm: 0.11 | dt: 435ms | tok/sec: 1,204,453 | mfu: 14.6% | epoch: 1 | remaining: 17s    
step 00662 (94.4%) | loss: 2.999745 | lrm: 0.11 | dt: 438ms | tok/sec: 1,196,210 | mfu: 14.5% | epoch: 1 | remaining: 16s    
step 00663 (94.6%) | loss: 2.995560 | lrm: 0.11 | dt: 436ms | tok/sec: 1,203,339 | mfu: 14.6% | epoch: 1 | remaining: 16s    
step 00664 (94.7%) | loss: 2.995378 | lrm: 0.11 | dt: 437ms | tok/sec: 1,198,658 | mfu: 14.6% | epoch: 1 | remaining: 15s    
step 00665 (94.9%) | loss: 2.993431 | lrm: 0.10 | dt: 437ms | tok/sec: 1,200,009 | mfu: 14.6% | epoch: 1 | remaining: 15s    
step 00666 (95.0%) | loss: 2.987673 | lrm: 0.10 | dt: 435ms | tok/sec: 1,204,447 | mfu: 14.6% | epoch: 1 | remaining: 15s    
step 00667 (95.2%) | loss: 2.987523 | lrm: 0.10 | dt: 438ms | tok/sec: 1,196,137 | mfu: 14.5% | epoch: 1 | remaining: 14s    
step 00668 (95.3%) | loss: 2.989157 | lrm: 0.09 | dt: 435ms | tok/sec: 1,203,938 | mfu: 14.6% | epoch: 1 | remaining: 14s    
step 00669 (95.4%) | loss: 2.987246 | lrm: 0.09 | dt: 437ms | tok/sec: 1,198,626 | mfu: 14.6% | epoch: 1 | remaining: 13s    
step 00670 (95.6%) | loss: 2.988713 | lrm: 0.09 | dt: 436ms | tok/sec: 1,201,247 | mfu: 14.6% | epoch: 1 | remaining: 13s    
step 00671 (95.7%) | loss: 2.989014 | lrm: 0.09 | dt: 436ms | tok/sec: 1,202,474 | mfu: 14.6% | epoch: 1 | remaining: 12s    
step 00672 (95.9%) | loss: 2.986617 | lrm: 0.08 | dt: 438ms | tok/sec: 1,198,056 | mfu: 14.6% | epoch: 1 | remaining: 12s    
step 00673 (96.0%) | loss: 2.988275 | lrm: 0.08 | dt: 436ms | tok/sec: 1,203,439 | mfu: 14.6% | epoch: 1 | remaining: 11s    
step 00674 (96.2%) | loss: 2.984674 | lrm: 0.08 | dt: 438ms | tok/sec: 1,196,304 | mfu: 14.5% | epoch: 1 | remaining: 11s    
step 00675 (96.3%) | loss: 2.984985 | lrm: 0.07 | dt: 437ms | tok/sec: 1,199,364 | mfu: 14.6% | epoch: 1 | remaining: 11s    
step 00676 (96.5%) | loss: 2.988776 | lrm: 0.07 | dt: 437ms | tok/sec: 1,198,812 | mfu: 14.6% | epoch: 1 | remaining: 10s    
step 00677 (96.6%) | loss: 2.988774 | lrm: 0.07 | dt: 438ms | tok/sec: 1,197,080 | mfu: 14.6% | epoch: 1 | remaining: 10s    
step 00678 (96.8%) | loss: 2.991951 | lrm: 0.06 | dt: 436ms | tok/sec: 1,202,990 | mfu: 14.6% | epoch: 1 | remaining: 9s    
step 00679 (96.9%) | loss: 2.991504 | lrm: 0.06 | dt: 437ms | tok/sec: 1,198,802 | mfu: 14.6% | epoch: 1 | remaining: 9s    
step 00680 (97.0%) | loss: 2.991208 | lrm: 0.06 | dt: 438ms | tok/sec: 1,197,342 | mfu: 14.6% | epoch: 1 | remaining: 8s    
step 00681 (97.2%) | loss: 2.989509 | lrm: 0.06 | dt: 436ms | tok/sec: 1,203,647 | mfu: 14.6% | epoch: 1 | remaining: 8s    
step 00682 (97.3%) | loss: 2.989939 | lrm: 0.05 | dt: 438ms | tok/sec: 1,197,351 | mfu: 14.6% | epoch: 1 | remaining: 8s    
step 00683 (97.5%) | loss: 2.993474 | lrm: 0.05 | dt: 436ms | tok/sec: 1,201,287 | mfu: 14.6% | epoch: 1 | remaining: 7s    
step 00684 (97.6%) | loss: 2.991654 | lrm: 0.05 | dt: 437ms | tok/sec: 1,199,469 | mfu: 14.6% | epoch: 1 | remaining: 7s    
step 00685 (97.8%) | loss: 2.994918 | lrm: 0.04 | dt: 437ms | tok/sec: 1,200,453 | mfu: 14.6% | epoch: 1 | remaining: 6s    
step 00686 (97.9%) | loss: 2.993373 | lrm: 0.04 | dt: 436ms | tok/sec: 1,201,302 | mfu: 14.6% | epoch: 1 | remaining: 6s    
step 00687 (98.1%) | loss: 2.993868 | lrm: 0.04 | dt: 437ms | tok/sec: 1,199,375 | mfu: 14.6% | epoch: 1 | remaining: 5s    
step 00688 (98.2%) | loss: 2.995568 | lrm: 0.04 | dt: 436ms | tok/sec: 1,202,059 | mfu: 14.6% | epoch: 1 | remaining: 5s    
step 00689 (98.4%) | loss: 2.996684 | lrm: 0.03 | dt: 439ms | tok/sec: 1,194,679 | mfu: 14.5% | epoch: 1 | remaining: 4s    
step 00690 (98.5%) | loss: 2.996640 | lrm: 0.03 | dt: 437ms | tok/sec: 1,200,376 | mfu: 14.6% | epoch: 1 | remaining: 4s    
step 00691 (98.7%) | loss: 2.994506 | lrm: 0.03 | dt: 437ms | tok/sec: 1,199,928 | mfu: 14.6% | epoch: 1 | remaining: 4s    
step 00692 (98.8%) | loss: 2.994219 | lrm: 0.02 | dt: 514ms | tok/sec: 1,019,817 | mfu: 12.4% | epoch: 1 | remaining: 3s    
step 00693 (99.0%) | loss: 2.992531 | lrm: 0.02 | dt: 436ms | tok/sec: 1,201,374 | mfu: 14.6% | epoch: 1 | remaining: 3s    
step 00694 (99.1%) | loss: 2.994243 | lrm: 0.02 | dt: 435ms | tok/sec: 1,204,134 | mfu: 14.6% | epoch: 1 | remaining: 2s    
step 00695 (99.3%) | loss: 2.993530 | lrm: 0.01 | dt: 437ms | tok/sec: 1,198,448 | mfu: 14.6% | epoch: 1 | remaining: 2s    
step 00696 (99.4%) | loss: 2.993046 | lrm: 0.01 | dt: 435ms | tok/sec: 1,204,143 | mfu: 14.6% | epoch: 1 | remaining: 1s    
step 00697 (99.5%) | loss: 2.994298 | lrm: 0.01 | dt: 436ms | tok/sec: 1,202,249 | mfu: 14.6% | epoch: 1 | remaining: 1s    
step 00698 (99.7%) | loss: 2.993399 | lrm: 0.01 | dt: 436ms | tok/sec: 1,201,441 | mfu: 14.6% | epoch: 1 | remaining: 0s    
step 00699 (99.8%) | loss: 2.995895 | lrm: 0.00 | dt: 437ms | tok/sec: 1,200,622 | mfu: 14.6% | epoch: 1 | remaining: 0s    
